article,word_count,non_stopword_count,non_stopword_percentage,stopword_count,stopword_percentage,avg_word_length,avg_sent_length,paragraph_count,common_words,readability_score
Material_properties_of_diamond,3350,2301,0.686865671641791,1049,0.313134328358209,4.889850746268657,149.6015625,43,"[('diamond', 80), ('diamonds', 62), ('type', 24), ('crystal', 16), ('hardness', 16), ('carbon', 14), ('also', 14), ('colour', 12), ('blue', 11), ('atoms', 11)]",42.61
Wildebeest,714,493,0.6904761904761905,221,0.30952380952380953,4.543417366946779,135.27586206896552,27,"[('wildebeest', 23), ('name', 6), ('gnu', 5), ('plains', 5), ('dutch', 5), ('connochaetes', 4), ('blue', 3), ('species', 3), ('also', 3), ('pronounced', 3)]",62.58
Parsley,892,706,0.7914798206278026,186,0.2085201793721973,4.37219730941704,154.625,46,"[('parsley', 35), ('leaf', 10), ('used', 9), ('pepper', 6), ('g', 5), ('coriander', 5), ('flat', 5), ('seed', 5), ('flavor', 4), ('herbs', 4)]",51.78
Holy_Roman_Empire,6965,4397,0.6312993539124192,2568,0.36870064608758074,4.539411342426418,173.63761467889907,110,"[('empire', 105), ('king', 45), ('roman', 43), ('emperor', 43), ('holy', 38), ('imperial', 32), ('german', 26), ('time', 25), ('territories', 24), ('later', 24)]",45.9
John_A.T._Robinson,984,633,0.6432926829268293,351,0.3567073170731707,4.364837398373984,191.33333333333334,21,"[('robinson', 19), ('god', 14), ('john', 8), ('new', 8), ('testament', 8), ('theology', 5), ('work', 5), ('redating', 5), ('dr', 4), ('christian', 4)]",55.68
Famine,6414,4083,0.6365762394761459,2331,0.36342376052385406,4.808855628313065,154.53191489361703,97,"[('famine', 137), ('food', 67), ('famines', 58), ('century', 27), ('europe', 19), ('population', 19), ('people', 18), ('would', 18), ('war', 15), ('china', 15)]",48.03
Gowanus_Canal,3002,1976,0.6582278481012658,1026,0.34177215189873417,4.558294470353098,176.54347826086956,38,"[('canal', 56), ('gowanus', 49), ('new', 22), ('brooklyn', 19), ('water', 16), ('york', 15), ('street', 12), ('area', 12), ('city', 11), ('mill', 10)]",55.27
Zebra,1127,762,0.676131322094055,365,0.323868677905945,4.4773735581189,141.74418604651163,34,"[('zebra', 45), ('equus', 21), ('quagga', 17), ('zebras', 13), ('stripes', 11), ('species', 8), ('subspecies', 7), ('plains', 7), ('mountain', 7), ('white', 5)]",58.42
Defense_of_Sihang_Warehouse,5229,3404,0.6509848919487474,1825,0.34901510805125263,4.515586154140371,153.3945945945946,79,"[('warehouse', 72), ('japanese', 59), ('shanghai', 36), ('chinese', 32), ('soldiers', 30), ('battle', 28), ('xie', 27), ('sihang', 21), ('defenders', 21), ('battalion', 21)]",58.62
Stock,3096,1911,0.6172480620155039,1185,0.38275193798449614,4.60077519379845,130.5076923076923,88,"[('stock', 78), ('company', 47), ('shares', 31), ('shareholders', 19), ('may', 15), ('stocks', 14), ('share', 12), ('bond', 11), ('financing', 11), ('trading', 11)]",50.67
Christian_monasticism,7381,4560,0.6178024657905433,2821,0.38219753420945674,4.469584067199566,141.06428571428572,130,"[('monastic', 49), ('monasticism', 48), ('life', 37), ('monasteries', 30), ('monks', 28), ('saint', 27), ('monastery', 26), ('founded', 24), ('also', 24), ('community', 22)]",58.72
Mathematics,4493,2955,0.6576897395949255,1538,0.34231026040507456,4.877364789672824,141.90055248618785,86,"[('mathematics', 95), ('mathematical', 37), ('theory', 28), ('numbers', 24), ('science', 23), ('problems', 21), ('study', 20), ('many', 18), ('mathematicians', 16), ('geometry', 15)]",34.05
Tree_Sparrow,786,507,0.6450381679389313,279,0.3549618320610687,4.143765903307888,121.20588235294117,30,"[('sparrow', 11), ('nest', 8), ('tree', 6), ('cm', 6), ('bird', 6), ('house', 6), ('black', 4), ('white', 4), ('summer', 3), ('passer', 3)]",70.94
Community,3806,2500,0.6568575932737782,1306,0.34314240672622176,4.999474513925381,157.2237762237762,100,"[('community', 106), ('communities', 33), ('group', 22), ('social', 21), ('people', 18), ('sense', 15), ('building', 14), ('common', 12), ('local', 12), ('individual', 12)]",24.48
University_of_Chicago,6721,4658,0.6930516292218419,2063,0.306948370778158,4.86103258443684,179.4279069767442,118,"[('university', 144), ('chicago', 90), ('school', 32), ('students', 31), ('campus', 26), ('also', 26), ('one', 22), ('first', 20), ('national', 18), ('undergraduate', 17)]",41.7
Prague,6704,4525,0.6749701670644391,2179,0.32502983293556087,4.453162291169451,147.8938775510204,110,"[('prague', 145), ('czech', 42), ('city', 41), ('castle', 30), ('ii', 30), ('world', 29), ('became', 29), ('king', 29), ('bohemia', 28), ('jewish', 21)]",59.33
Corundum,569,408,0.7170474516695958,161,0.28295254833040423,4.987697715289983,164.45454545454547,14,"[('corundum', 17), ('hardness', 5), ('also', 5), ('mineral', 4), ('red', 4), ('crystals', 4), ('synthetic', 4), ('aluminium', 3), ('mohs', 3), ('sapphire', 3)]",46.57
Toy,4075,2626,0.6444171779141105,1449,0.3555828220858896,4.479263803680982,115.16489361702128,94,"[('toys', 101), ('toy', 48), ('children', 33), ('dolls', 23), ('often', 22), ('puzzles', 21), ('enlarge', 17), ('popular', 15), ('play', 14), ('puzzle', 14)]",61.56
Tasmanian_Devil,2406,1539,0.6396508728179551,867,0.36034912718204487,4.546965918536991,121.0925925925926,42,"[('devil', 48), ('tasmanian', 35), ('devils', 30), ('days', 13), ('disease', 12), ('young', 11), ('tasmania', 10), ('species', 9), ('also', 8), ('body', 8)]",53.31
Medal_of_Honor,4510,2984,0.6616407982261641,1526,0.33835920177383594,4.40509977827051,159.34437086092714,74,"[('medal', 120), ('honour', 73), ('awarded', 44), ('war', 37), ('army', 28), ('navy', 24), ('medals', 23), ('recipients', 21), ('united', 20), ('military', 18)]",59.84
Roan_Antelope,272,204,0.75,68,0.25,4.9338235294117645,138.91666666666666,15,"[('antelope', 10), ('roan', 9), ('hippotragus', 3), ('equinus', 3), ('wikipedia', 2), ('young', 2), ('ndevu', 2), ('zambia', 2), ('conservation', 2), ('found', 2)]",47.79
Allah,2138,1397,0.6534144059869037,741,0.34658559401309635,4.139382600561272,150.8,40,"[('god', 38), ('allāh', 37), ('word', 26), ('arabic', 22), ('used', 17), ('also', 13), ('allah', 9), ('name', 9), ('islam', 8), ('jews', 8)]",56.79
Roche_limit,3445,2238,0.6496371552975326,1207,0.35036284470246737,4.16400580551524,168.51818181818183,91,"[('roche', 56), ('limit', 46), ('satellite', 41), ('body', 26), ('tidal', 24), ('primary', 22), ('mass', 19), ('forces', 17), ('force', 17), ('distance', 16)]",58.11
Indira_Gandhi,3891,2553,0.6561295296838859,1338,0.3438704703161141,4.798509380621948,154.80281690140845,67,"[('gandhi', 78), ('minister', 30), ('prime', 24), ('india', 23), ('indira', 22), ('congress', 18), ('nehru', 17), ('government', 15), ('party', 13), ('political', 12)]",39.97
Ska,2310,1568,0.6787878787878788,742,0.3212121212121212,4.395670995670995,146.78313253012047,39,"[('ska', 44), ('sound', 18), ('music', 17), ('records', 16), ('tone', 13), ('bands', 12), ('american', 11), ('jamaica', 10), ('rocksteady', 10), ('one', 10)]",56.79
Battle_of_the_Santa_Cruz_Islands,6240,4253,0.6815705128205128,1987,0.31842948717948716,4.585096153846154,178.2408376963351,70,"[('japanese', 105), ('aircraft', 68), ('battle', 52), ('hornet', 50), ('forces', 47), ('carrier', 44), ('enterprise', 42), ('october', 41), ('carriers', 36), ('two', 33)]",60.35
Aluminium,6350,4257,0.6703937007874016,2093,0.32960629921259843,4.533543307086614,154.255230125523,117,"[('aluminium', 184), ('metal', 27), ('used', 26), ('made', 24), ('use', 23), ('al', 20), ('spelling', 15), ('heat', 14), ('also', 14), ('process', 14)]",43.93
British_House_of_Commons,9319,5875,0.6304324498336732,3444,0.36956755016632686,4.38984869621204,156.73566878980893,94,"[('house', 174), ('commons', 115), ('members', 67), ('parliament', 54), ('lords', 49), ('speaker', 47), ('may', 47), ('party', 33), ('prime', 32), ('minister', 32)]",60.04
The_Lord_of_the_Rings_film_trilogy,9640,6193,0.6424273858921162,3447,0.3575726141078838,4.293879668049793,138.15193370165747,158,"[('film', 69), ('trilogy', 51), ('jackson', 51), ('also', 43), ('lord', 37), ('films', 34), ('two', 34), ('rings', 33), ('king', 32), ('ring', 30)]",58.82
Blackpool,2260,1672,0.7398230088495575,588,0.26017699115044246,4.608849557522124,138.2258064516129,51,"[('blackpool', 69), ('pier', 15), ('town', 13), ('tower', 13), ('north', 11), ('south', 9), ('beach', 8), ('enlarge', 8), ('includes', 7), ('musician', 7)]",52.9
Bridge,3268,2446,0.7484700122399021,822,0.25152998776009794,4.740208078335374,179.89285714285714,115,"[('bridge', 240), ('bridges', 34), ('suspension', 25), ('world', 20), ('longest', 18), ('usa', 16), ('span', 15), ('built', 13), ('road', 12), ('river', 12)]",56.69
AC_DC,5494,3806,0.6927557335274845,1688,0.30724426647251546,4.180196578085184,166.91666666666666,115,"[('band', 58), ('album', 53), ('young', 49), ('rock', 40), ('malcolm', 24), ('bon', 24), ('scott', 24), ('angus', 23), ('johnson', 21), ('also', 19)]",63.43
Radon,2873,1994,0.6940480334145492,879,0.30595196658545076,4.541942220675252,147.73504273504273,64,"[('radon', 94), ('cancer', 12), ('air', 11), ('water', 10), ('gas', 9), ('health', 9), ('used', 9), ('lung', 9), ('also', 9), ('homes', 9)]",55.34
William_N._Page,5580,3627,0.65,1953,0.35,4.466666666666667,159.09139784946237,108,"[('page', 62), ('virginia', 58), ('railway', 45), ('new', 40), ('coal', 31), ('west', 30), ('rogers', 29), ('railroads', 25), ('railroad', 24), ('vgn', 22)]",58.62
Hasekura_Tsunenaga,7860,5108,0.6498727735368957,2752,0.35012722646310435,4.3131043256997454,170.9387755102041,175,"[('hasekura', 108), ('japan', 57), ('japanese', 53), ('embassy', 38), ('spain', 36), ('date', 35), ('masamune', 31), ('de', 29), ('ship', 28), ('san', 26)]",54.76
Grover_Cleveland,4524,3055,0.6752873563218391,1469,0.32471264367816094,4.656940760389036,170.75333333333333,119,"[('cleveland', 104), ('president', 38), ('new', 18), ('grover', 17), ('house', 16), ('states', 14), ('party', 14), ('white', 14), ('united', 13), ('secretary', 13)]",53.1
Troop_sleeper,1112,776,0.697841726618705,336,0.302158273381295,4.775179856115108,160.5897435897436,28,"[('troop', 21), ('cars', 18), ('sleeper', 10), ('car', 10), ('pullman', 8), ('kitchen', 7), ('service', 6), ('also', 6), ('railway', 5), ('railroad', 5)]",60.35
Absolute_zero,2004,1250,0.6237524950099801,754,0.37624750499001997,4.493512974051896,158.10294117647058,49,"[('zero', 31), ('absolute', 24), ('temperature', 24), ('temperatures', 14), ('scale', 13), ('heat', 11), ('energy', 8), ('system', 7), ('cold', 7), ('one', 6)]",48.54
Pony,648,414,0.6388888888888888,234,0.3611111111111111,4.121913580246914,113.14285714285714,14,"[('ponies', 13), ('pony', 12), ('hh', 11), ('horse', 9), ('breed', 6), ('breeds', 6), ('small', 5), ('taller', 5), ('usually', 4), ('withers', 4)]",76.32
Apatosaurus,1362,884,0.6490455212922174,478,0.3509544787077827,4.526431718061674,150.32,53,"[('apatosaurus', 23), ('liters', 9), ('brontosaurus', 8), ('like', 8), ('would', 8), ('genus', 6), ('neck', 6), ('volume', 6), ('marsh', 5), ('excelsus', 5)]",59.94
Edward_Teller,6061,3740,0.617059891107078,2321,0.38294010889292196,4.662101963372381,166.01477832512316,88,"[('teller', 106), ('would', 33), ('nuclear', 31), ('bomb', 29), ('oppenheimer', 25), ('hydrogen', 18), ('project', 17), ('one', 17), ('many', 16), ('los', 15)]",47.22
City,3662,2333,0.6370835608956854,1329,0.3629164391043146,4.497815401419989,154.97619047619048,60,"[('city', 82), ('cities', 61), ('town', 24), ('population', 19), ('urban', 16), ('new', 14), ('world', 13), ('often', 13), ('area', 12), ('towns', 12)]",48.03
Gliding,4884,3138,0.6425061425061425,1746,0.3574938574938575,4.540950040950041,128.609756097561,102,"[('glider', 62), ('pilots', 40), ('gliders', 39), ('gliding', 34), ('pilot', 26), ('flight', 23), ('fly', 20), ('air', 19), ('thermals', 19), ('many', 16)]",59.74
Renaissance,4586,2909,0.6343218491059747,1677,0.3656781508940253,4.758395115569123,152.57396449704143,94,"[('renaissance', 93), ('century', 23), ('italy', 22), ('de', 20), ('artists', 17), ('period', 16), ('europe', 15), ('italian', 15), ('classical', 15), ('art', 15)]",48.33
Gold_standard,10204,6260,0.613484907879263,3944,0.386515092120737,4.624754998039984,179.3546325878594,140,"[('gold', 322), ('standard', 153), ('currency', 57), ('would', 51), ('money', 48), ('monetary', 45), ('nations', 43), ('value', 31), ('system', 28), ('central', 27)]",43.66
Radar,6173,4179,0.6769803985096388,1994,0.32301960149036124,4.570063178357363,156.51388888888889,150,"[('radar', 142), ('systems', 46), ('signal', 37), ('target', 33), ('antenna', 30), ('used', 30), ('radars', 30), ('frequency', 29), ('range', 27), ('receiver', 22)]",48.64
Asia,3905,2865,0.7336747759282971,1040,0.26632522407170295,4.6243277848911655,175.872,76,"[('asia', 96), ('india', 26), ('china', 24), ('mythology', 22), ('asian', 20), ('east', 19), ('japan', 18), ('economy', 16), ('world', 14), ('south', 14)]",54.52
"William_Thomson,_1st_Baron_Kelvin",5237,3230,0.6167653236585832,2007,0.38323467634141684,4.684361275539431,153.34736842105264,115,"[('thomson', 90), ('cable', 23), ('heat', 20), ('kelvin', 17), ('work', 17), ('theory', 17), ('whitehouse', 14), ('joule', 13), ('earth', 12), ('would', 11)]",49.04
Copper(I)_chloride,1283,992,0.7731878409976617,291,0.22681215900233828,3.892439594699922,234.3030303030303,39,"[('cucl', 26), ('copper', 24), ('chloride', 22), ('aq', 11), ('ii', 7), ('h', 7), ('acid', 6), ('form', 6), ('complexes', 6), ('structure', 5)]",40.99
15th_Marine_Expeditionary_Unit,1546,1089,0.704398447606727,457,0.29560155239327296,4.890685640362225,200.8,41,"[('meu', 32), ('marine', 22), ('marines', 13), ('expeditionary', 11), ('force', 10), ('operation', 10), ('unit', 8), ('war', 8), ('camp', 8), ('united', 7)]",35.81
Joseph_Haydn,4853,3055,0.6295075211209561,1798,0.3704924788790439,4.429012981660828,137.31182795698925,82,"[('haydn', 130), ('music', 27), ('musical', 26), ('work', 18), ('later', 15), ('time', 15), ('often', 15), ('one', 14), ('also', 14), ('important', 14)]",57.61
One_Flew_Over_the_Cuckoo's_Nest_(novel),2918,1830,0.6271418779986292,1088,0.3728581220013708,4.3286497601096645,116.04615384615384,68,"[('mcmurphy', 39), ('chief', 30), ('nurse', 26), ('ward', 25), ('ratched', 18), ('patients', 17), ('one', 14), ('isbn', 14), ('billy', 14), ('paperback', 11)]",61.67
Poetry_of_the_United_States,3542,2398,0.6770186335403726,1144,0.32298136645962733,4.599378881987578,164.32478632478632,60,"[('poets', 57), ('poetry', 42), ('born', 27), ('american', 22), ('new', 14), ('united', 11), ('also', 11), ('states', 10), ('language', 10), ('poetic', 9)]",48.13
Corporate_finance,3183,2196,0.6899151743638078,987,0.3100848256361923,4.818724473766887,155.66666666666666,76,"[('management', 45), ('cash', 40), ('finance', 34), ('capital', 34), ('investment', 30), ('corporate', 25), ('value', 25), ('decisions', 25), ('financing', 23), ('risk', 21)]",31.72
Camel,2066,1329,0.643272023233301,737,0.35672797676669893,4.385769603097773,109.6969696969697,50,"[('camel', 44), ('camels', 20), ('camelus', 12), ('bactrian', 11), ('dromedary', 11), ('milk', 11), ('meat', 10), ('dromedarius', 7), ('desert', 7), ('llama', 7)]",62.07
Seinfeld,5591,3754,0.6714362368091575,1837,0.3285637631908424,4.422822393131819,142.81159420289856,111,"[('seinfeld', 81), ('jerry', 51), ('show', 49), ('episode', 29), ('series', 26), ('george', 23), ('characters', 22), ('also', 22), ('television', 19), ('david', 19)]",50.57
Pollinator,729,480,0.6584362139917695,249,0.34156378600823045,4.7860082304526745,127.90625,23,"[('pollen', 17), ('pollinators', 10), ('flowers', 8), ('nectar', 7), ('pollinator', 6), ('pollination', 6), ('bees', 6), ('also', 6), ('flower', 5), ('honeybees', 5)]",52.8
Saint-Pierre_and_Miquelon,2457,1646,0.6699226699226699,811,0.3300773300773301,4.546194546194546,133.69,74,"[('islands', 36), ('miquelon', 33), ('french', 30), ('france', 17), ('island', 14), ('time', 11), ('fishing', 10), ('zone', 9), ('pierre', 9), ('langlade', 8)]",63.59
Formula_One,8249,5393,0.6537762152988241,2856,0.3462237847011759,4.521760213359195,169.52029520295204,107,"[('one', 78), ('formula', 70), ('prix', 50), ('cars', 49), ('teams', 44), ('grand', 41), ('world', 37), ('season', 30), ('drivers', 30), ('new', 28)]",55.78
James_Cook,5588,3536,0.6327845382963493,2052,0.36721546170365066,4.423049391553328,160.5054347826087,81,"[('cook', 118), ('voyage', 38), ('first', 36), ('james', 21), ('royal', 16), ('pacific', 16), ('captain', 15), ('islands', 15), ('island', 15), ('new', 13)]",56.29
7th_century,726,624,0.859504132231405,102,0.14049586776859505,3.891184573002755,237.6,22,"[('bc', 44), ('century', 8), ('china', 5), ('first', 3), ('islam', 3), ('wikipedia', 2), ('decades', 2), ('surah', 2), ('handwritten', 2), ('copy', 2)]",60.01
Internet_Explorer,5810,3983,0.6855421686746987,1827,0.3144578313253012,4.668502581755594,151.23720930232557,92,"[('explorer', 109), ('internet', 108), ('windows', 85), ('version', 49), ('browser', 36), ('microsoft', 35), ('web', 31), ('security', 31), ('also', 30), ('support', 25)]",43.73
Feldspar,646,451,0.6981424148606811,195,0.3018575851393189,4.712074303405573,129.07142857142858,26,"[('feldspar', 15), ('plagioclase', 7), ('feldspars', 7), ('alkali', 6), ('also', 5), ('compositions', 5), ('anorthite', 5), ('solid', 5), ('lunar', 4), ('rock', 4)]",45.96
Lake_Superior,1321,956,0.7236941710825132,365,0.27630582891748673,4.353520060560181,136.5,40,"[('lake', 52), ('superior', 37), ('river', 17), ('water', 10), ('surface', 8), ('great', 8), ('michigan', 7), ('largest', 7), ('lakes', 7), ('km', 6)]",61.36
Palace_of_Westminster,5628,3500,0.6218905472636815,2128,0.3781094527363184,4.361762615493959,132.14666666666668,87,"[('palace', 80), ('westminster', 68), ('house', 45), ('chamber', 39), ('commons', 31), ('hall', 29), ('parliament', 28), ('tower', 26), ('lords', 25), ('houses', 18)]",59.84
Full_moon,1489,1005,0.6749496306245802,484,0.32505036937541976,4.3270651443922095,172.51111111111112,42,"[('moon', 112), ('full', 36), ('calendar', 11), ('names', 11), ('earth', 9), ('time', 9), ('days', 8), ('month', 8), ('moons', 6), ('number', 6)]",63.93
